Mission,Orb. phase,Exposure time [s]
TESS,0.8384303040037951,120
CHEOPS,0.8384413930794601,10
TESS,0.838446368007848,120
CHEOPS,0.8384580658169265,10
TESS,0.8384625209059525,120
CHEOPS,0.8384747385543928,10
TESS,0.8384859612129862,120
CHEOPS,0.8384914096190987,10
TESS,0.8384949938937396,120
CHEOPS,0.8385080823565652,10
TESS,0.8385199040270941,120
CHEOPS,0.8385247551609418,10
TESS,0.8385299522565904,120
TESS,0.8385335070361541,120
CHEOPS,0.838541426091827,10
CHEOPS,0.8385580989631142,10
TESS,0.8385653575387894,120
CHEOPS,0.8385747699609097,10
TESS,0.8385863659672849,120
CHEOPS,0.8385914427652865,10
CHEOPS,0.8386081155027528,10
CHEOPS,0.8386247866343692,10
TESS,0.8386298772333148,120
CHEOPS,0.8386414593718355,10
TESS,0.8386459332750282,120
CHEOPS,0.8386581320423915,10
TESS,0.838662083496716,120
CHEOPS,0.8386748032409183,10
TESS,0.8386855316991789,120
CHEOPS,0.8386914759114742,10
TESS,0.8386945610344114,120
CHEOPS,0.8387081486489405,10
TESS,0.8387194678222452,120
CHEOPS,0.8387248198474673,10
TESS,0.838729521270754,120
TESS,0.8387330700283802,120
CHEOPS,0.8387414941238732,10
CHEOPS,0.8387581652554896,10
TESS,0.838764932039607,120
CHEOPS,0.8387748379929559,10
TESS,0.8387859353160004,120
CHEOPS,0.8387915107304224,10
CHEOPS,0.8388081818620386,10
CHEOPS,0.8388248545995051,10
TESS,0.8388294503959242,120
CHEOPS,0.8388415273369714,10
TESS,0.838845498475298,120
CHEOPS,0.8388581984016773,10
TESS,0.8388616460205692,120
CHEOPS,0.8388748711391437,10
TESS,0.8388851021184611,120
CHEOPS,0.8388915439435204,10
TESS,0.8388941281081729,120
CHEOPS,0.838908214941316,10
TESS,0.8389190316843066,120
CHEOPS,0.8389248877456927,10
TESS,0.8389290903518278,120
TESS,0.8389326330206062,120
CHEOPS,0.8389415588103987,10
CHEOPS,0.8389582316147755,10
TESS,0.838964506607335,120
CHEOPS,0.838974904218421,10
TESS,0.8389855047316265,120
CHEOPS,0.8389915754169478,10
CHEOPS,0.8390082480875037,10
CHEOPS,0.8390249208918804,10
TESS,0.8390290235585335,120
CHEOPS,0.8390415919565865,10
TESS,0.8390450636755677,120
CHEOPS,0.8390582646940528,10
TESS,0.8390612086113327,120
CHEOPS,0.8390749357587587,10
TESS,0.8390846726046538,120
CHEOPS,0.8390916101689855,10
TESS,0.8390936952488447,120
CHEOPS,0.8391082829064518,10
TESS,0.8391185954794577,120
CHEOPS,0.8391249540380682,10
TESS,0.8391286593659913,120
TESS,0.8391321960797427,120
CHEOPS,0.8391416266417137,10
CHEOPS,0.8391582995130009,10
TESS,0.8391640811081527,120
CHEOPS,0.8391749705107964,10
TESS,0.839185074080342,120
CHEOPS,0.8391916433820836,10
CHEOPS,0.8392083160526396,10
CHEOPS,0.8392249871173455,10
TESS,0.8392285967211427,120
CHEOPS,0.8392416599217223,10
TESS,0.8392446288758375,120
CHEOPS,0.8392583309864282,10
TESS,0.8392607711351859,120
CHEOPS,0.839275003790805,10
TESS,0.8392842431577568,120
CHEOPS,0.8392916764613609,10
TESS,0.8392932622556958,120
CHEOPS,0.8393083475260669,10
TESS,0.8393181593415191,120
CHEOPS,0.8393250203304436,10
TESS,0.8393282283801549,120
TESS,0.8393317591388791,120
CHEOPS,0.8393416930009995,10
CHEOPS,0.8393583640657055,10
TESS,0.8393636556758807,120
CHEOPS,0.8393750368700823,10
TESS,0.8393846434290576,120
CHEOPS,0.8393917079347882,10
CHEOPS,0.839408380739165,10
CHEOPS,0.8394250534766313,10
TESS,0.839428169883752,120
CHEOPS,0.8394417262140976,10
TESS,0.8394441941430177,120
CHEOPS,0.839458398951564,10
TESS,0.8394603337259494,120
CHEOPS,0.83947507162212,10
TESS,0.8394838136439495,120
CHEOPS,0.8394917428206468,10
TESS,0.8394928293294572,120
CHEOPS,0.8395084154912027,10
TESS,0.8395177230697598,120
CHEOPS,0.839525088228669,10
TESS,0.8395277974612287,120
TESS,0.8395313221980156,120
CHEOPS,0.8395417593602854,10
CHEOPS,0.8395584321646622,10
TESS,0.8395632301766982,120
CHEOPS,0.8395751030955473,10
TESS,0.8395842128446835,120
CHEOPS,0.8395917758999241,10
CHEOPS,0.8396084486373904,10
CHEOPS,0.8396251197690068,10
TESS,0.8396277429794509,120
CHEOPS,0.8396417925064731,10
TESS,0.8396437593432875,120
CHEOPS,0.8396584652439395,10
TESS,0.839659896316713,120
CHEOPS,0.8396751363086454,10
TESS,0.8396833841301421,120
CHEOPS,0.8396918090461117,10
TESS,0.839692396470129,120
CHEOPS,0.839708481783578,10
TESS,0.8397172869318212,120
CHEOPS,0.8397251528482841,10
TESS,0.8397273664084818,120
TESS,0.8397308851902416,120
CHEOPS,0.8397418256526609,10
CHEOPS,0.8397584967173668,10
TESS,0.8397628046106055,120
CHEOPS,0.8397751694548331,10
TESS,0.8397837821933992,120
CHEOPS,0.8397918421922994,10
CHEOPS,0.8398085149966762,10
CHEOPS,0.8398251876672321,10
TESS,0.8398273162089707,120
CHEOPS,0.8398418604046985,10
TESS,0.8398433244766469,120
CHEOPS,0.8398585314694045,10
TESS,0.8398594589074766,120
CHEOPS,0.8398752043406916,10
TESS,0.8398829545494244,120
CHEOPS,0.8398918753384872,10
TESS,0.8398919635438905,120
CHEOPS,0.8399085480759535,10
TESS,0.8399168507938827,120
CHEOPS,0.8399252208803303,10
TESS,0.8399269354226453,120
TESS,0.8399304482493781,120
CHEOPS,0.8399418918781258,10
CHEOPS,0.8399585646825026,10
TESS,0.8399623791783335,120
CHEOPS,0.8399752374199689,10
TESS,0.8399833515421148,120
CHEOPS,0.8399919084177645,10
CHEOPS,0.8400085812221413,10
CHEOPS,0.8400252539596076,10
TESS,0.8400268893715799,120
CHEOPS,0.840041925091224,10
TESS,0.8400428896769166,120
CHEOPS,0.8400585978286903,10
TESS,0.8400590214313297,120
CHEOPS,0.8400752688933962,10
TESS,0.840082525035617,120
TESS,0.8400915306845623,120
CHEOPS,0.8400919416308626,10
CHEOPS,0.840108614368329,10
TESS,0.8401164145890337,120
CHEOPS,0.8401252854330349,10
TESS,0.8401265045037193,120
TESS,0.8401300113085146,120
CHEOPS,0.8401419582374117,10
CHEOPS,0.840158632580728,10
TESS,0.840161953679151,120
CHEOPS,0.8401753036454339,10
TESS,0.8401829209577407,120
CHEOPS,0.8401919764498107,10
CHEOPS,0.8402086475145166,10
CHEOPS,0.840225320251983,10
TESS,0.8402264625341892,120
CHEOPS,0.8402419930563598,10
TESS,0.8402424548771865,120
TESS,0.8402585840220933,120
CHEOPS,0.8402586641210658,10
CHEOPS,0.8402753368585321,10
TESS,0.8402820955218097,120
TESS,0.8402910977583238,120
CHEOPS,0.8402920095959985,10
CHEOPS,0.8403086806607044,10
TESS,0.8403159784510952,120
CHEOPS,0.8403253533981707,10
TESS,0.8403260735178827,120
TESS,0.8403295743007406,120
CHEOPS,0.8403420262025475,10
CHEOPS,0.8403586972672534,10
TESS,0.8403615282468792,120
CHEOPS,0.8403753699378094,10
TESS,0.8403824903064563,120
CHEOPS,0.8403920427421862,10
CHEOPS,0.8404087138068921,10
CHEOPS,0.8404253865443585,10
TESS,0.8404260356967985,120
TESS,0.8404420201443666,120
CHEOPS,0.8404420576759748,10
TESS,0.8404581466128568,120
CHEOPS,0.8404587303465307,10
CHEOPS,0.8404754032178179,10
TESS,0.8404816660080023,120
TESS,0.8404906648989956,120
CHEOPS,0.8404920741487031,10
CHEOPS,0.8405087485589298,10
TESS,0.8405155422462463,120
CHEOPS,0.8405254213633065,10
TESS,0.8405256425320462,120
TESS,0.8405291373598771,120
CHEOPS,0.8405420924280125,10
CHEOPS,0.8405587651654789,10
TESS,0.8405611027476967,120
CHEOPS,0.8405754362970952,10
TESS,0.8405820595882615,120
CHEOPS,0.8405921089676511,10
CHEOPS,0.8406087817720279,10
CHEOPS,0.8406254528367338,10
TESS,0.8406256087924974,120
TESS,0.8406415853446364,120
CHEOPS,0.8406421256411106,10
TESS,0.84065770913671,120
CHEOPS,0.8406587982447562,10
CHEOPS,0.840675469443283,10
TESS,0.840681236494195,120
TESS,0.8406902319058466,120
CHEOPS,0.8406921421807493,10
CHEOPS,0.8407088149182157,10
TESS,0.8407151060413973,120
TESS,0.8407252115462097,120
CHEOPS,0.8407254859829216,10
TESS,0.8407287003521032,120
CHEOPS,0.8407421587203879,10
CHEOPS,0.8407588297850939,10
TESS,0.840760677181604,120
CHEOPS,0.8407755025894706,10
TESS,0.840781628936977,120
CHEOPS,0.8407921752600266,10
CHEOPS,0.840808846391643,10
TESS,0.8408251819551067,120
CHEOPS,0.8408255190621989,10
TESS,0.8408411505449063,120
CHEOPS,0.8408421918665757,10
TESS,0.8408572717274735,120
CHEOPS,0.840858864604042,10
CHEOPS,0.8408755373415083,10
TESS,0.8408808069803876,120
TESS,0.8408897990465185,120
CHEOPS,0.8408922084062144,10
CHEOPS,0.840908881210591,10
TESS,0.8409146699034588,120
TESS,0.8409247805603732,120
CHEOPS,0.840925553881147,10
TESS,0.8409282634112397,120
CHEOPS,0.8409422250127634,10
CHEOPS,0.8409588978171402,10
TESS,0.840960251749332,120
CHEOPS,0.8409755704876961,10
TESS,0.840981198352603,120
CHEOPS,0.8409922416193124,10
CHEOPS,0.8410089143567788,10
TESS,0.8410247551177159,120
CHEOPS,0.8410255870942451,10
TESS,0.841040715745176,120
CHEOPS,0.8410422580920407,10
TESS,0.8410568341844162,120
CHEOPS,0.8410589308964175,10
CHEOPS,0.8410756020280338,10
TESS,0.8410803773996699,120
TESS,0.8410893661202798,120
CHEOPS,0.8410922746985897,10
CHEOPS,0.8411089474360561,10
TESS,0.8411142336986098,120
TESS,0.8411243496414471,120
CHEOPS,0.8411256185676724,10
TESS,0.8411278264703761,120
TESS,0.8411598262501495,120
TESS,0.8411807677013187,120
TESS,0.8412243283472356,120
TESS,0.8412402809454458,120
TESS,0.8412563967751798,120
TESS,0.8412799478858625,120
TESS,0.8412889332609518,120
TESS,0.8413137975606713,120
TESS,0.8413239186556106,120
TESS,0.8413273895295126,120
TESS,0.8413594008178776,120
TESS,0.8413803370500342,120
TESS,0.8414239015098449,120
TESS,0.841439846212626,120
TESS,0.8414559592990329,120
TESS,0.8414795183720551,120
TESS,0.8414885003347131,120
TESS,0.8415133613558223,120
TESS,0.8415234876697741,120
TESS,0.8415269525886491,120
TESS,0.8415589753186952,120
TESS,0.8415799063987498,120
TESS,0.8416234746724542,120
TESS,0.8416394114128958,120
TESS,0.8416555218897965,120
TESS,0.8416790888582478,120
TESS,0.8416880674084746,120
TESS,0.8417129252178838,120
TESS,0.841723056750848,120
TESS,0.8417265155139647,120
TESS,0.8417585498195128,120
TESS,0.8417794758143757,120
TESS,0.8418230477681531,120
TESS,0.8418389766131655,120
TESS,0.8418550844136496,120
TESS,0.8418786593444405,120
TESS,0.8418876345491464,120
TESS,0.8419124890799452,120
TESS,0.8419226256981012,120
TESS,0.8419260785731012,120
TESS,0.8419581243203305,120
TESS,0.8419790451630913,120
TESS,0.8420226209307624,120
TESS,0.8420385417465249,120
TESS,0.8420546470044132,120
TESS,0.8420782297637227,120
TESS,0.8420872015559975,120
TESS,0.8421120528081858,120
TESS,0.8421221947122646,120
TESS,0.8421256416322377,120
TESS,0.842157698821148,120
TESS,0.8421786145118069,120
TESS,0.8422221940933717,120
TESS,0.8422381069467947,120
TESS,0.8422542095282664,120
TESS,0.8422778002499154,120
TESS,0.8422867686966693,120
TESS,0.8423116166702473,120
TESS,0.8423217637264281,120
TESS,0.8423252046913742,120
TESS,0.8423572733219656,120
TESS,0.8423781838605225,120
TESS,0.842421767255981,120
TESS,0.8424376721470644,120
TESS,0.8424537721190299,120
TESS,0.842477370736108,120
TESS,0.8424863357704307,120
TESS,0.8425111804653983,120
TESS,0.8425213328075021,120
TESS,0.8425247676836002,120
TESS,0.8425568478896936,120
TESS,0.8425777532761485,120
TESS,0.8426213404185903,120
TESS,0.8426372374142447,120
TESS,0.8426533346428831,120
TESS,0.8426769412223006,120
TESS,0.8426859028441922,120
TESS,0.8427107443274598,120
TESS,0.8427209018216655,120
TESS,0.8427243307427367,120
TESS,0.8427564223905113,120
TESS,0.8427773225579537,120
TESS,0.8428209135142891,120
TESS,0.8428368026145144,120
TESS,0.8428528971667362,120
TESS,0.8428765117754037,120
TESS,0.842885469984864,120
TESS,0.8429103081895213,120
TESS,0.8429204707689186,120
TESS,0.8429238937349627,120
TESS,0.8429559968244185,120
TESS,0.8429768919066692,120
TESS,0.8430204867438088,120
TESS,0.8430363678147843,120
TESS,0.8430524597574998,120
TESS,0.8430760822615964,120
TESS,0.8430850370586255,120
TESS,0.8431098719846724,120
TESS,0.8431200398499925,120
TESS,0.8431234567271888,120
TESS,0.8431555713921465,120
TESS,0.8431764612553848,120
TESS,0.8432200599064181,120
TESS,0.8432359330150541,120
TESS,0.8432520222144425,120
TESS,0.8432756526808786,120
TESS,0.8432846041992973,120
TESS,0.8433094358467338,120
TESS,0.843319608864156,120
TESS,0.8433230197863252,120
TESS,0.8433551458929641,120
TESS,0.8433760306041004,120
TESS,0.8434196330690275,120
TESS,0.8434354982153238,120
TESS,0.8434515847382956,120
TESS,0.8434752231670712,120
TESS,0.8434841712061483,120
TESS,0.8435089995749744,120
TESS,0.8435191778783195,120
TESS,0.8435225828454617,120
TESS,0.8435547203937818,120
TESS,0.8435756000197264,120
TESS,0.8436192062316367,120
CHEOPS,0.8436264505009757,10
TESS,0.8436350634155936,120
CHEOPS,0.8436431231715317,10
TESS,0.8436511473290592,120
CHEOPS,0.843659795908998,10
TESS,0.8436747936532639,120
CHEOPS,0.8436764670406144,10
TESS,0.8436837382799097,120
CHEOPS,0.8436931397780807,10
TESS,0.8437085634370359,120
CHEOPS,0.8437098141213971,10
TESS,0.8437187469593934,120
TESS,0.8437221459045982,120
CHEOPS,0.8437264852530134,10
CHEOPS,0.8437431579904798,10
TESS,0.8437542949615098,120
CHEOPS,0.8437598291220961,10
TESS,0.843775169368442,120
CHEOPS,0.8437765017926521,10
CHEOPS,0.8437931745301185,10
CHEOPS,0.8438098456617348,10
TESS,0.843818779394246,120
CHEOPS,0.8438265183992012,10
TESS,0.8438346286158633,120
CHEOPS,0.8438431910697571,10
TESS,0.8438507098529123,120
CHEOPS,0.8438598622682839,10
TESS,0.8438743640725461,120
CHEOPS,0.8438765349388399,10
TESS,0.8438833054205815,120
TESS,0.8439081272990974,120
TESS,0.8439183159735569,120
TESS,0.8439217088968242,120
CHEOPS,0.8439265515453889,10
CHEOPS,0.8439432226100948,10
TESS,0.8439538694623273,120
CHEOPS,0.8439598953475612,10
TESS,0.8439747387171576,120
CHEOPS,0.8439765681519379,10
CHEOPS,0.8439932392835543,10
CHEOPS,0.8440099118871999,10
TESS,0.8440183524899448,120
CHEOPS,0.8440265846915765,10
TESS,0.8440341938161332,120
CHEOPS,0.8440432557562826,10
TESS,0.8440502723767654,120
CHEOPS,0.8440599300995989,10
TESS,0.8440739345587388,120
CHEOPS,0.8440766012981257,10
TESS,0.844082872494343,120
CHEOPS,0.8440932739686816,10
TESS,0.8441076910942484,120
CHEOPS,0.8441099467730584,10
TESS,0.84411788492081,120
TESS,0.8441212719559607,120
CHEOPS,0.8441266178377643,10
CHEOPS,0.8441432905083203,10
TESS,0.8441534438962346,120
CHEOPS,0.8441599633796074,10
TESS,0.8441743080658731,120
CHEOPS,0.844176634377403,10
CHEOPS,0.8441933071148693,10
CHEOPS,0.8442099782464857,10
TESS,0.8442179256525542,120
TESS,0.844233759016403,120
CHEOPS,0.8442433237214184,10
TESS,0.8442498349006186,120
CHEOPS,0.8442599947861243,10
TESS,0.844273504978021,120
CHEOPS,0.8442766675235907,10
TESS,0.8442824395681044,120
CHEOPS,0.8442933403279674,10
TESS,0.8443072549563099,120
CHEOPS,0.844310011325763,10
TESS,0.8443174539349735,120
TESS,0.8443208349481868,120
CHEOPS,0.8443266841301398,10
CHEOPS,0.8443433568676061,10
TESS,0.8443530184639626,120
CHEOPS,0.844360027932312,10
TESS,0.8443738774145887,120
CHEOPS,0.844376700602868,10
CHEOPS,0.8443933718013947,10
CHEOPS,0.844410046144711,10
TESS,0.8444174988151635,120
CHEOPS,0.8444267189490878,10
TESS,0.8444333242166727,120
CHEOPS,0.8444433899468834,10
TESS,0.8444493974244718,120
CHEOPS,0.8444600627512602,10
TESS,0.8444730754642137,120
CHEOPS,0.8444767354887265,10
TESS,0.8444820067087763,120
CHEOPS,0.8444934065534324,10
TESS,0.8445068187514609,120
CHEOPS,0.8445100792908988,10
TESS,0.8445170230160474,120
TESS,0.8445203979404128,120
CHEOPS,0.8445267520952756,10
CHEOPS,0.8445434230930711,10
TESS,0.8445525929647801,120
TESS,0.8445734468302146,120
TESS,0.8446170719777727,120
TESS,0.8446328894169425,120
TESS,0.8446489599483249,120
TESS,0.8446726459504063,120
TESS,0.8446815737156274,120
TESS,0.8447063826135224,120
TESS,0.8447165920302109,120
TESS,0.8447199609995493,120
TESS,0.8447521674655978,120
TESS,0.8447730161789302,120
TESS,0.844816645140382,120
TESS,0.8448324546172123,120
TESS,0.8448485225390885,120
TESS,0.8448722164365989,120
TESS,0.8448811407893887,120
TESS,0.8449059464086734,120
TESS,0.8449161610443744,120
TESS,0.8449195240586858,120
TESS,0.8449517420333258,120
TESS,0.8449725854607354,120
TESS,0.8450162182360809,120
TESS,0.8450320198174821,120
TESS,0.8450480850629416,120
TESS,0.8450717869227916,120
TESS,0.8450807079300606,120
TESS,0.8451055102038244,120
TESS,0.8451157300585379,120
TESS,0.8451190870509118,120
TESS,0.8451513164672331,120
TESS,0.845172154809451,120
TESS,0.8452157913986902,120
TESS,0.8452315850177519,120
TESS,0.8452476475867947,120
TESS,0.8452713574089843,120
TESS,0.8452802750038221,120
TESS,0.845305074065886,120
TESS,0.8453152990727014,120
TESS,0.8453186501100483,120
TESS,0.8453508909680506,120
TESS,0.8453717241581665,120
TESS,0.8454153645612995,120
TESS,0.8454311502180216,120
TESS,0.8454472100437375,120
TESS,0.8454709278282665,120
TESS,0.8454798420775834,120
TESS,0.8455046379279474,120
TESS,0.8455148680868649,120
TESS,0.8455182131691847,120
TESS,0.8455504654688683,120
TESS,0.8455712935068821,120
TESS,0.8456149377239088,120
TESS,0.8456307154182914,120
TESS,0.8456467725675906,120
TESS,0.8456704983144592,120
TESS,0.8456794092182554,120
TESS,0.8457042017230985,120
TESS,0.8457144371010283,120
TESS,0.8457177760945004,120
TESS,0.8457500400365963,120
TESS,0.8457708628555977,120
TESS,0.845814510886518,120
TESS,0.8458302806185612,120
TESS,0.8458463350914437,120
CHEOPS,0.8458605283368278,10
TESS,0.8458700688006517,120
CHEOPS,0.8458772012081149,10
TESS,0.8458789762920167,120
CHEOPS,0.8458938722059105,10
TESS,0.8459037655851599,120
CHEOPS,0.8459105448764664,10
TESS,0.8459140061821023,120
TESS,0.8459173391536369,120
CHEOPS,0.8459272176808431,10
CHEOPS,0.8459438887455492,10
TESS,0.8459496145374139,120
CHEOPS,0.8459605615499258,10
TESS,0.8459704322712237,120
CHEOPS,0.8459772342204818,10
CHEOPS,0.8459939052851878,10
CHEOPS,0.8460105780895645,10
TESS,0.8460140841160377,120
CHEOPS,0.8460272508270309,10
TESS,0.846029845818831,120
CHEOPS,0.8460439218917368,10
TESS,0.8460458976152969,120
CHEOPS,0.8460605946292031,10
TESS,0.8460696392868444,120
CHEOPS,0.8460772657608195,10
TESS,0.8460785432988678,120
CHEOPS,0.8460939384982858,10
TESS,0.8461033294472213,120
CHEOPS,0.8461106112357523,10
TESS,0.8461135751962658,120
TESS,0.8461169022127732,120
CHEOPS,0.8461272822335477,10
CHEOPS,0.8461439550379245,10
TESS,0.8461491890382314,120
CHEOPS,0.8461606277753909,10
TESS,0.8461700016199393,120
CHEOPS,0.8461772988400968,10
CHEOPS,0.8461939732503236,10
CHEOPS,0.8462106443150296,10
TESS,0.8462136572117367,120
CHEOPS,0.8462273171194064,10
TESS,0.8462294110191008,120
CHEOPS,0.846243989923783,10
TESS,0.84624546013915,120
CHEOPS,0.8462606608546682,10
TESS,0.8462692097730371,120
CHEOPS,0.846277333659045,10
TESS,0.8462781103726292,120
CHEOPS,0.8462940063965113,10
TESS,0.8463028931754619,120
CHEOPS,0.8463106774612172,10
TESS,0.8463131441435189,120
TESS,0.8463164652049994,120
CHEOPS,0.8463273501986835,10
CHEOPS,0.84634402293615,10
TESS,0.8463487634721387,120
CHEOPS,0.8463606941346767,10
TESS,0.8463695709686548,120
CHEOPS,0.8463773668052327,10
CHEOPS,0.8463940378699386,10
CHEOPS,0.8464107106743154,10
TESS,0.8464132303743459,120
CHEOPS,0.8464273833448713,10
TESS,0.8464289761524602,120
CHEOPS,0.8464440544764876,10
TESS,0.8464450225960928,120
CHEOPS,0.846460727213954,10
TESS,0.8464687801923193,120
CHEOPS,0.8464773999514204,10
TESS,0.846477677513301,120
CHEOPS,0.8464940710161263,10
TESS,0.8465024570375235,120
CHEOPS,0.8465107437535927,10
TESS,0.8465127131576824,120
TESS,0.8465160282641359,120
CHEOPS,0.846527416491059,10
CHEOPS,0.8465440892954358,10
TESS,0.8465483380398667,120
CHEOPS,0.8465607619659917,10
TESS,0.8465691403173704,120
CHEOPS,0.8465774330306977,10
CHEOPS,0.8465941058350744,10
CHEOPS,0.8466107785725407,10
TESS,0.8466128035369552,120
CHEOPS,0.8466274496372468,10
TESS,0.8466285414196404,120
CHEOPS,0.8466441223747131,10
TESS,0.8466445851199459,120
CHEOPS,0.8466607951121794,10
TESS,0.846668350678512,120
TESS,0.8466772445870625,120
CHEOPS,0.8466774663107063,10
CHEOPS,0.8466941389143517,10
TESS,0.8467020208326744,120
CHEOPS,0.8467108100459682,10
TESS,0.8467122822387563,120
TESS,0.8467155913232723,120
CHEOPS,0.8467274827834345,10
CHEOPS,0.8467441554539904,10
TESS,0.8467479125406844,120
CHEOPS,0.8467608266525172,10
TESS,0.846768709666086,120
CHEOPS,0.8467774993899835,10
CHEOPS,0.8467941720605394,10
CHEOPS,0.8468108431921558,10
TESS,0.8468123766995646,120
CHEOPS,0.8468275159296221,10
TESS,0.8468281066199101,120
TESS,0.846844147643799,120
CHEOPS,0.8468441887339989,10
CHEOPS,0.8468608596648841,10
TESS,0.8468679211647046,120
TESS,0.8468768116608238,120
CHEOPS,0.8468775324692608,10
CHEOPS,0.8468942052736376,10
TESS,0.846901584694736,120
CHEOPS,0.846910878011104,10
TESS,0.8469118512529198,120
TESS,0.8469151543154984,120
CHEOPS,0.8469275507485703,10
CHEOPS,0.8469442218132762,10
TESS,0.8469474870415019,120
CHEOPS,0.8469608945507426,10
TESS,0.8469682790148015,120
CHEOPS,0.8469775672882089,10
CHEOPS,0.8469942383529149,10
CHEOPS,0.8470109110903813,10
TESS,0.8470119498621738,120
CHEOPS,0.847027583894758,10
TESS,0.8470276718201799,120
TESS,0.8470437101676521,120
CHEOPS,0.8470442550263744,10
CHEOPS,0.8470609276300199,10
TESS,0.8470674916508972,120
TESS,0.8470763788014958,120
CHEOPS,0.8470775988285467,10
CHEOPS,0.8470942714991027,10
TESS,0.8471011485567974,120
